epoch,train_loss,train_acc,val_loss,val_acc
1,4.5162520824527865,3.3461410778911174,4.146859351400329,11.696522655426765
2,4.030335179681992,11.363887658640117,3.530393969271532,23.076923076923077
3,3.6000420958628294,20.100342758563386,3.133829416791556,33.9304531085353
4,3.286644068631259,27.51409774267373,2.871437139832685,40.56902002107481
5,3.089755609761114,32.399933662735116,2.662325521917313,47.52370916754479
6,2.8777464295564434,39.323031834193635,2.5231726302738813,51.2118018967334
7,2.7645502038938097,41.162649266860065,2.4497677249828054,53.10853530031612
8,2.6098744892477206,46.55434542744099,2.3498869479895896,54.794520547945204
9,2.512588903429637,49.41812249191669,2.286643038936611,57.7449947312961
10,2.4291239111476894,51.04627375242089,2.2030885960706543,58.79873551106428
11,2.3498382340935065,55.256247223926195,2.1663938121373585,58.9041095890411
12,2.262470543400258,58.05921051281841,2.127172945925006,61.64383561643836
13,2.204744602851717,59.75646838019876,2.0845978157035416,62.17070600632244
14,2.1564486717204017,61.366651903681394,2.077573194142011,63.013698630136986
15,2.0978656476037147,63.5283060474556,2.039914682617429,62.4868282402529
16,2.0531749607231933,64.49994470291779,2.044134899235877,63.32982086406744
17,2.0008117283757025,66.05760725005334,2.0185384348396003,64.80505795574288
18,1.9694979974246623,67.04721361048081,1.968466419188818,65.85879873551106
19,1.9009404046105145,70.08652143718815,2.002165934308437,64.80505795574288
20,1.862787581558127,70.3933547204282,1.966556973527681,65.64805057955742
21,1.84305951975394,72.15280850194081,1.9314772812659422,66.91253951527925
22,1.8162820250620484,73.06225121121447,1.9321513247565298,67.01791359325607
23,1.7844005766279298,73.63307164296383,1.9093341979387564,68.07165437302423
24,1.7800710469523595,73.53494028684472,1.9035224714821835,67.96628029504743
25,1.7259932942698282,75.6095201187775,1.8923243080728047,66.38566912539515
26,1.7013683558452741,77.3703560067826,1.8836916607222642,69.86301369863014
27,1.685253718719181,76.87969925824333,1.838810299671362,70.17913593256058
28,1.6637764814499967,77.08010835407161,1.8622525959296272,68.80927291886196
29,1.6702327583775376,77.51962626481257,1.8525852843004234,70.17913593256058
30,1.614506246135797,80.10006633726489,1.833351941455403,71.23287671232876
31,1.6249179198022574,79.49607474062623,1.8390531198242317,69.75763962065332
32,1.5993538913676548,80.2949469430106,1.8284653893763196,70.70600632244468
33,1.568263228545861,80.8712958968988,1.8123706336770093,70.07376185458376
34,1.554346942681726,81.78212071266495,1.8070620256932441,69.54689146469968
35,1.5533596614918062,81.73927467410304,1.8284811149532854,71.02212855637514
36,1.5233743956908878,82.85880138493386,1.8325720534309573,69.96838777660696
37,1.494058073053875,83.55124946401901,1.8047380148422354,71.65437302423604
38,1.474539909375358,84.12759841790721,1.795075334161049,71.65437302423604
39,1.4574524681872845,84.82004643287979,1.7885325189887913,72.28661749209695
40,1.461418603562869,84.80207869585823,1.7902313085200288,71.75974710221286
41,1.4444960630615395,85.43371293524734,1.7876254891696042,71.75974710221286
42,1.4360225137828682,85.5995687917501,1.7890023378727935,71.86512118018967
43,1.452409739425217,84.9762273195411,1.7832841109425552,71.9704952581665
44,1.4261718854602619,86.04599736317867,1.7815473383671365,72.39199157007377
45,1.4394304442939707,84.94305618670808,1.770049592215093,72.6027397260274
46,1.420323648440194,85.99347635477531,1.7740051898363394,72.28661749209695
47,1.4419342897940373,85.4765590379218,1.7758831603509484,72.0758693361433
48,1.4226169804182291,85.84420609674534,1.7710232521133504,72.70811380400421
49,1.420636390100512,86.10819327731092,1.770008615874641,72.91886195995785
50,1.4286445778506232,86.30860240519547,1.7757430483593957,72.0758693361433
51,1.4327022952053388,85.80965282536354,1.7706808380633436,72.28661749209695
52,1.4164061299425812,86.67624946401901,1.771709014542864,72.49736564805059
53,1.4288635857648686,86.40535159070953,1.7692171595244814,71.9704952581665
54,1.4306686880089077,86.13307164296383,1.7771490441735351,73.23498419388831
55,1.430708651863068,85.38810261958787,1.7773920756119947,72.18124341412012
56,1.402377474669254,87.21804508241284,1.777507500980124,72.39199157007377
57,1.391350274406403,87.11300306560612,1.764044732012412,73.12961011591148
58,1.4092053716204698,85.70322867000804,1.7713188352524543,72.18124341412012
59,1.4027935909502434,86.71909550258091,1.766443594489384,72.49736564805059
60,1.404486418461454,86.66657449417755,1.7752892709758183,72.0758693361433
61,1.3948752818842651,87.18349181103105,1.7637126322666887,72.28661749209695
62,1.3974842875371338,87.03422155300109,1.760987920052636,72.39199157007377
63,1.4078464834115252,85.96721585057362,1.7568874351593917,73.12961011591148
64,1.3787696976906698,87.87455768745487,1.7609333744541487,72.6027397260274
