epoch,train_loss,train_acc,val_loss,val_acc
1,4.518299156309587,3.702731092436975,4.141447238600543,10.748155953635406
2,3.999781005341702,12.334144183567592,3.541986092877966,24.76290832455216
3,3.5741145128317973,20.843929675446837,3.1063025741356065,35.30031612223393
4,3.283918357052508,26.788478546783704,2.8272319204312355,42.887249736564804
5,3.057577603293659,33.60100619532481,2.708189847471842,46.25922023182297
6,2.881494281728591,38.850342758563386,2.5468988174884664,49.10432033719705
7,2.7185769315450714,43.46528083737157,2.4372375199867626,52.054794520547944
8,2.568977316503311,47.806556829885274,2.3463317664581558,55.32139093782929
9,2.4798637785930406,51.062859350893675,2.261360107910269,56.58587987355111
10,2.3974028537081793,53.56728215578224,2.167071490192313,61.43308746048473
11,2.299302645382988,56.552686867593714,2.1565654111988803,60.168598524762906
12,2.219174990132549,59.67077617484982,2.0875205292716794,61.53846153846154
13,2.1619263414023577,60.22086465659262,2.045271432311819,64.38356164383562
14,2.113010192137305,63.063909771061745,2.052869925383396,62.80295047418335
15,2.0487152843450214,64.74734631706687,2.0136523926346017,65.54267650158062
16,1.9807342559452585,66.71550199364414,2.005607468310598,65.4373024236038
17,1.9597758960975173,67.91519238768505,1.9794138224031952,64.80505795574288
18,1.931723897730409,68.24690400452172,1.965054939494118,66.7017913593256
19,1.8835577835678583,70.304898270038,1.9511356484400082,67.22866174920969
20,1.8456337431831007,70.83010835407161,1.946910303937874,67.22866174920969
21,1.8114653142544592,72.59094424207672,1.923268870634073,68.17702845100105
22,1.769051664462988,74.16519238768505,1.9150012926256443,68.4931506849315
23,1.7511147217002938,74.83967269769236,1.9152656073816459,67.43940990516333
24,1.7286621668593214,76.1015590379218,1.899934806235849,68.59852476290833
25,1.6833352138559494,76.89628482465984,1.8964154369838622,67.8609062170706
26,1.6630532166075171,78.03516144311729,1.8998413216577816,69.0200210748156
27,1.6522176119963956,77.72832815987724,1.8926776756853398,69.12539515279241
28,1.635056099338808,78.45671164889295,1.8605635427448848,68.91464699683878
29,1.6018096125958308,79.4808713127585,1.858398777164825,70.60063224446786
30,1.5877904090956736,80.63633349763245,1.8399879696246069,71.54899894625922
31,1.5902929110646404,80.13600177925174,1.8341407108859593,71.9704952581665
32,1.570233466000111,80.55616984647862,1.86276111072685,70.17913593256058
33,1.557962444648441,80.70544004039604,1.8564299092528944,69.96838777660696
34,1.5234912007850778,82.30733079669857,1.8730185122334166,69.44151738672286
35,1.5103762247816848,82.804898270038,1.8572902651807908,70.60063224446786
36,1.4917229404248424,83.28864442200219,1.8247657972844307,71.12750263435194
37,1.5007694508247225,82.517414830312,1.8161998591508453,70.91675447839832
38,1.4550408039796652,85.66038256733357,1.81178406945521,71.9704952581665
39,1.4317631397322703,86.38738391780052,1.8082886538590972,71.54899894625922
40,1.420388027613342,86.08884340174058,1.8133700233113779,71.65437302423604
41,1.4265660461543892,86.3168951723756,1.8086138002739314,72.28661749209695
42,1.4319043548996113,85.77509948986919,1.8029847505597596,72.91886195995785
43,1.4294043803874683,85.88014150667591,1.8014938605221105,72.39199157007377
44,1.4279656534609588,86.3168951723756,1.8000044970919384,72.6027397260274
45,1.4057438649364769,86.72738833387359,1.797715559146427,72.0758693361433
46,1.4003087668864937,86.43990492620388,1.7899790305106482,72.81348788198103
47,1.3840270270157866,87.38528307746438,1.7966234236798624,72.49736564805059
48,1.3972786787784461,86.80616984647862,1.8005943521935772,73.12961011591148
49,1.3883740002301685,86.99137551443917,1.7939692837420707,72.70811380400421
50,1.3890735294193775,87.5345532713818,1.7900500772373693,72.70811380400421
51,1.379426547629717,87.20975231523273,1.7884023194569305,72.91886195995785
52,1.3688487667340064,88.29610789323054,1.7844164270997926,73.12961011591148
53,1.3942342400707903,87.32308709921958,1.7843158974913826,73.97260273972603
54,1.3903578225488877,87.12267803544758,1.7837686302538793,72.49736564805059
55,1.3865553252781804,87.13097080262769,1.7844730280221952,71.9704952581665
56,1.4030356891227491,86.74673814533138,1.7774798425407128,73.02423603793467
57,1.3924596984395867,87.08674256140445,1.789170677719679,72.81348788198103
58,1.3785898918533828,87.56081377558347,1.781171545967287,72.6027397260274
59,1.3644650875187045,88.18139097069492,1.7870324690550472,72.6027397260274
60,1.3729040090588556,88.05838121686664,1.7790823818132422,73.34035827186513
61,1.3630320940721334,88.1730982035148,1.7812694211905573,73.12961011591148
62,1.375754532229759,87.9187859286781,1.7763223885484942,73.02423603793467
63,1.353448724275521,88.06805618670808,1.7795481387883016,72.0758693361433
