epoch,train_loss,train_acc,val_loss,val_acc
1,4.497186520547356,3.895781638072087,4.121561732658973,10.085470085470085
2,3.9378409230327858,12.672146401038537,3.475563247794779,28.034188034188034
3,3.517571863860974,22.34103598961463,3.052148005493686,35.8974358974359
4,3.2420832876346237,28.396401992210976,2.803902331376687,40.85470085470085
5,3.0165365067317125,34.88911291269156,2.5609127916841428,50.427350427350426
6,2.831354633149232,40.13182381850022,2.4250791908329368,52.820512820512825
7,2.681548062870496,44.24240074157715,2.3223969496213472,56.06837606837607
8,2.596650375257062,47.48449131892278,2.256914214598827,57.77777777777777
9,2.4988057796815806,50.49860423161433,2.1671914760883038,58.80341880341881
10,2.364882849018916,54.53086228003869,2.093300301804502,61.88034188034188
11,2.31199418836329,56.526830027653624,2.07979952575814,63.07692307692307
12,2.2536232622806542,57.755117856539215,1.98710341290531,65.64102564102564
13,2.161435359084397,60.807227061345024,1.958807057600755,66.66666666666666
14,2.1243614709041934,61.91299629211426,1.9518300659636147,66.83760683760683
15,2.056200534800378,64.21991315988394,1.9446625721760284,65.64102564102564
16,2.0334652621289178,66.29264890230618,1.9326794913691334,66.66666666666666
17,1.9912587776009811,66.4570409334623,1.8901666567875788,69.05982905982906
18,1.9293753320020275,69.05474565946139,1.8586322906689765,68.71794871794872
19,1.878128550034872,70.06591192392203,1.8700287981929942,69.57264957264957
20,1.8342521346569864,71.45859181330754,1.8458340416606676,69.74358974358974
21,1.858595672207516,70.87934244596042,1.8660484248756344,69.23076923076923
22,1.8139825924338846,72.90167494553786,1.8155794706100072,73.16239316239316
23,1.749893578980857,74.91935483492338,1.7688081439743695,73.33333333333333
24,1.7424077557726358,74.68129653930664,1.8030692165733402,73.16239316239316
25,1.7114285827972877,76.02822582538312,1.80691741633619,72.99145299145299
26,1.700756908236974,75.83436725323017,1.8050419016781016,71.28205128205128
27,1.6689017477102022,78.33436725323017,1.783420422545865,71.96581196581197
28,1.663973022779899,77.27434862576999,1.7571482246757573,71.45299145299145
29,1.6338707530518568,79.03303351769081,1.7600637444064149,72.47863247863248
30,1.5775486872614104,80.45362900954026,1.7266652017577082,73.50427350427351
31,1.5726285652920557,81.12748137253982,1.73829253025544,73.50427350427351
32,1.5603479619036502,81.68036598792443,1.720277323682084,74.7008547008547
33,1.539622962919099,82.35111664992112,1.7188157283342802,73.50427350427351
34,1.5491666823919361,81.80055829561674,1.718256519594763,74.35897435897436
35,1.5329551031509825,83.02574439415565,1.7174927218347533,74.35897435897436
36,1.5319606112757391,82.2557382436899,1.7110702449439936,73.84615384615385
37,1.5205910071125108,82.90322582538312,1.7149548848470053,73.67521367521368
38,1.527975285187969,82.37748137253982,1.7248257993632912,72.99145299145299
39,1.5210322480157008,82.28055208646335,1.7115576438414746,74.1880341880342
40,1.5360496987170627,81.8230459359976,1.7070256811940772,74.52991452991454
41,1.4933911007337486,83.5321029663086,1.704094619017381,73.84615384615385
42,1.4980172879365121,83.2630273085374,1.708679536672739,73.84615384615385
