epoch,train_loss,train_acc,val_loss,val_acc
1,4.051827814596162,4.971590909090909,3.7051590095132085,21.468926553672315
2,3.544060796970944,17.03530844775113,3.074859069565595,42.65536723163842
3,3.0610225087447134,29.799107139760796,2.586717555751908,48.58757062146893
4,2.7071276774509347,39.9452110637318,2.3301504560783086,53.672316384180796
5,2.512824674304441,45.12987015464089,2.149180587402171,54.80225988700565
6,2.3492876522832637,50.913149400190875,1.9986110716889807,62.994350282485875
7,2.1678790757981994,53.69318181818182,1.8826371411145744,67.79661016949152
8,2.0418317726190143,61.637581218372695,1.7797032857345323,69.77401129943502
9,2.0123503335088277,59.212662350047715,1.7562314756846025,71.1864406779661
10,1.9214402637893346,63.21022727272727,1.727493137963074,72.31638418079096
11,1.8482982450251957,65.89894485473633,1.6802346787210238,73.1638418079096
12,1.7744406722432418,69.35876620899548,1.6478327842755507,74.01129943502825
13,1.7194109746878095,70.28206166354093,1.5900930078689661,75.70621468926554
14,1.656335651617256,73.52881492267956,1.6027317734087927,75.98870056497175
15,1.599594252744167,75.35511363636364,1.5742585416567527,77.11864406779661
16,1.6105840394822815,74.14772727272727,1.5728656807861758,75.14124293785311
17,1.5308332516992693,77.5466721274636,1.5262985391131902,79.66101694915254
18,1.5142045864955984,77.64813310449773,1.5195339682412012,78.53107344632768
19,1.5378663966981627,78.20616878162731,1.5470530353697007,77.68361581920904
20,1.5059967449243121,78.75405849109997,1.5073715037545241,78.24858757062147
21,1.4448586463928224,81.38189940019087,1.5414905211346297,79.37853107344633
22,1.3979827033530037,83.08644485473633,1.5196870747259108,78.53107344632768
23,1.4140140221273299,82.08198044516824,1.4825774788183008,80.50847457627118
24,1.3901433872662001,82.09212667291814,1.4655379366739996,80.7909604519774
25,1.3766487516087593,84.28368499062277,1.453709407041302,80.7909604519774
26,1.367576994312753,84.375,1.486556362971074,81.07344632768361
27,1.3488989154211908,84.41558439081365,1.5195500082888846,80.22598870056498
28,1.358198540673839,85.7548701546409,1.4542021845693642,79.66101694915254
29,1.328966087060009,86.69845771789551,1.4292259553058,80.22598870056498
30,1.3260301552230505,85.47077924554998,1.4157527112691415,82.20338983050848
31,1.2948312522696077,86.37378241799094,1.4001734586758803,82.20338983050848
32,1.3027123375762282,87.1956168088046,1.4406776778442039,79.37853107344633
33,1.2525233899946693,87.79423696344548,1.4304309780314817,80.7909604519774
34,1.2689071813075663,87.41883121837269,1.4134529418190993,81.92090395480226
35,1.25275926349832,88.91030849109997,1.3989108194739133,81.35593220338984
36,1.2211107212862522,89.5393668088046,1.3844354038184645,83.89830508474576
37,1.217461447750064,90.24959408153187,1.4184860752127264,81.92090395480226
38,1.2591495992468416,87.93628241799094,1.4108465162374206,82.20338983050848
39,1.2224888631765791,88.8595778725364,1.4407148347736078,82.48587570621469
40,1.2335586506685765,88.70738636363636,1.4078170997274797,80.50847457627118
41,1.1894954960980861,90.51339288191362,1.4251802802759375,81.63841807909604
42,1.2068003237676277,89.80316560918635,1.3751965013601013,84.7457627118644
43,1.1904415973656468,90.05681818181819,1.4131292758014915,83.89830508474576
44,1.1870345232298047,90.69602272727273,1.404842085083999,84.18079096045197
45,1.209813526894549,89.09293833645907,1.413961079161046,82.7683615819209
46,1.1659397149257522,90.91923696344548,1.3945781955611234,82.7683615819209
47,1.1649494399269709,91.2236201546409,1.3837700428935769,81.92090395480226
48,1.15982845103998,91.74107135425915,1.424044331588314,81.35593220338984
49,1.1762721927903539,89.35673696344548,1.392434988991689,81.92090395480226
50,1.1426359480233501,91.84253241799094,1.3713276345851058,83.89830508474576
51,1.1257210947626786,92.69480514526367,1.3605832811129295,85.02824858757062
52,1.1387548501543003,91.74107135425915,1.378404835523185,83.61581920903954
53,1.1302833771534104,93.18181818181819,1.366983324794446,84.18079096045197
54,1.122199881334099,92.4715909090909,1.3637644645184448,83.89830508474576
55,1.101445034768084,92.64407470009543,1.3683517679656292,83.33333333333334
56,1.1209345066290108,92.71509742736816,1.3677033179223874,83.61581920903954
57,1.0974628870435756,92.58319802717729,1.3671852707189356,84.4632768361582
58,1.108775801967374,92.48173696344548,1.3794042969827598,83.61581920903954
59,1.0975787709942824,93.78043833645907,1.369518717803524,84.18079096045197
60,1.113308665049162,92.19764605435458,1.364256796863793,84.4632768361582
61,1.0994976751238321,92.75568181818181,1.3711987323006667,83.89830508474576
