epoch,train_loss,train_acc,val_loss,val_acc
1,4.255519487746746,4.413877618723903,4.035958098126696,10.822510822510822
2,3.7018697089604755,17.260395532366875,3.5434698924357755,22.51082251082251
3,3.2339481052916677,28.063725482458356,3.101639557710458,34.1991341991342
4,2.909589245845454,35.85403986086791,2.8019978762705087,44.58874458874459
5,2.7272591546107905,40.51512847549614,2.5378073159750407,49.35064935064935
6,2.550694881427499,45.91151112523572,2.3822243378791974,55.84415584415584
7,2.3909321695770673,51.69878295372273,2.2225100952825505,60.17316017316018
8,2.2815135947716887,55.413285967947424,2.1403772511007464,61.471861471861466
9,2.189262927418024,56.75921227466101,2.07442747359668,63.63636363636363
10,2.08923659698332,61.05265378403938,2.0323630782948943,66.66666666666666
11,1.9880063947937299,64.97633537204786,1.966288573814161,66.23376623376623
12,1.942707133577291,66.43635901089372,1.9657704943702334,67.09956709956711
13,1.903246936749878,67.27941175438892,1.9112606884597183,68.3982683982684
14,1.8290330638692627,69.73039214912502,1.8874947477728774,69.26406926406926
15,1.7797251862711578,70.42765378403938,1.9004984397392768,69.6969696969697
16,1.7479812398030896,73.07724814579404,1.9125201124133486,68.83116883116884
17,1.6940145187749893,74.72954699636875,1.8753171586371087,70.56277056277057
18,1.6707133091326956,74.18652799759788,1.901441447146527,70.12987012987013
19,1.6204343678159978,76.99670383847993,1.8607251004223184,71.86147186147186
20,1.6129932251162544,78.11866124471028,1.8592599697443315,68.83116883116884
21,1.5904559820470676,77.26081813066855,1.8367866241570674,69.26406926406926
22,1.5804089768865386,78.57716360859487,1.8640188510283764,67.96536796536796
23,1.5289697829202091,80.18086540836028,1.8366692417111747,69.26406926406926
24,1.4918064704308143,81.72540563824533,1.8503681225178046,68.83116883116884
25,1.487345368735581,81.6303245281351,1.8618548267331474,71.86147186147186
26,1.4554172701334513,82.67199119480176,1.8193915122515196,70.56277056277057
27,1.4004378667933366,85.15466527829226,1.8100750580494538,72.72727272727273
28,1.4054998005715118,84.77856655778557,1.8143325058412758,69.6969696969697
29,1.412763682803164,83.77281943134878,1.805511381202962,71.42857142857143
30,1.4052066681573605,84.81871190564385,1.8167643567700407,70.12987012987013
31,1.4037317674312406,84.98985799153645,1.8094923165969519,70.56277056277057
32,1.395519095149097,85.03422914702317,1.7910195542620373,71.42857142857143
33,1.3751023909209565,85.78431368422234,1.8031641172640251,71.42857142857143
34,1.392939183633652,85.4694895251044,1.7974257417571493,70.56277056277057
35,1.3920981046222702,85.16945569268589,1.7913823922475178,69.6969696969697
36,1.3832886979312147,85.6807808711611,1.8074241948850227,70.995670995671
37,1.368388156419026,85.25397228372508,1.8042410028961313,71.42857142857143
