epoch,train_loss,train_acc,val_loss,val_acc
1,4.132300857914042,12.413151374230019,2.819357678421542,40.0
2,3.3217689625831084,29.525434244596042,2.254278326034546,56.06837606837607
3,2.8977458675941272,40.011631510807916,1.848511640027038,69.23076923076923
4,2.594694354494594,49.86662530165452,1.721721205344567,73.16239316239316
5,2.589876861232896,49.84413771996131,1.636157473947248,77.60683760683762
6,2.42704768047851,55.02403846153846,1.5658606606670933,78.97435897435898
7,2.167075079660858,59.378877170269305,1.501213910844591,80.68376068376068
8,2.1728034552314814,61.98821340707632,1.4822512606270293,80.68376068376068
9,2.1876293939304743,61.60592434222882,1.4729527681301802,81.53846153846153
10,2.08517990667793,63.79032258253831,1.4670350229638254,82.05128205128204
11,2.259570728732176,59.82009925842285,1.5540692989642804,79.48717948717949
12,2.261769204335764,59.38740695073054,1.6650873893346543,76.92307692307693
13,2.1983524169965443,61.81994417630709,1.6322735452244423,76.75213675213676
14,2.206214910431761,57.18827543442066,1.59571060563764,77.77777777777779
15,2.2679148600863335,58.193238243689905,1.5437237495031113,79.82905982905983
16,2.105870310203706,63.842276705228365,1.516316807983268,81.02564102564102
17,2.051604226679434,64.60530398442195,1.5548160076141357,78.63247863247864
18,2.0477542709232264,66.34227670522837,1.4583245399670723,81.36752136752136
19,2.0551576573105206,64.45021712229801,1.4720491661984696,82.90598290598291
20,1.991466910313402,62.73650747445913,1.4266794416639539,82.05128205128204
21,1.8509504754373047,69.75496280376728,1.4376311999100906,82.22222222222221
22,1.858519630496334,72.66439208984374,1.4028601634196747,82.56410256410255
23,1.842710471778112,71.00883994469275,1.3963496175586667,83.07692307692308
24,1.8387436343374433,73.00015511145959,1.3711211200453277,83.24786324786325
25,1.8717313383771526,66.17633373553936,1.3538108145069871,83.41880341880342
26,1.789316044629953,70.02093670184796,1.3509248181286022,84.1025641025641
27,1.6779672584444263,75.67075060330905,1.3421916541890202,84.61538461538461
28,1.7502019224788283,72.86988214346079,1.3368352859448165,83.93162393162393
29,1.7304137161242958,75.16361664992112,1.3355175046839265,84.61538461538461
30,1.7431897999547254,74.39981389595913,1.334243550667396,84.95726495726495
31,1.8575769523841654,69.1780397268442,1.4626037671015812,81.53846153846153
32,2.041082229428522,65.52109181330754,1.4565912022549883,81.36752136752136
33,1.8623686715598633,72.5,1.3800874375889445,84.27350427350427
34,2.0657803610443755,66.9432382436899,1.4459661536746555,82.56410256410255
35,1.8795034269152653,69.51457818838266,1.4926878782419057,81.36752136752136
36,1.877312473449377,66.53458439753605,1.4617280591247428,82.90598290598291
37,1.9179927046180316,68.07382131723257,1.4559669771765031,83.24786324786325
38,1.946088440632069,69.3602667588454,1.4620532704214764,80.17094017094017
39,1.8897454793076585,68.17075060330905,1.4653535190810505,81.36752136752136
40,1.8725463468084316,68.3397952740009,1.4038822981027457,83.58974358974359
