epoch,train_loss,train_acc,val_loss,val_acc
1,4.163956358435911,10.533226445943368,2.939653543325571,38.46153846153847
2,3.2579377818955733,30.821539141550787,2.238446621548137,57.7449947312961
3,2.900781001152571,38.23114770200072,1.9890405918197713,65.22655426765016
4,2.6395947076900517,48.499004844857865,1.8874845725844356,68.07165437302423
5,2.4712236261807567,49.002100840336134,1.7319808523823264,73.55110642781875
6,2.396296211696268,57.53400042878479,1.6853059856858972,75.13171759747102
7,2.3572460137494153,57.874004844857865,1.6295877286832627,76.92307692307693
8,2.137395492749723,61.78820210945707,1.6108998346630212,78.18756585879873
9,2.109352523850201,64.09221585057362,1.583850163428625,78.81981032665965
10,2.216614057266979,58.02189296433905,1.5741063784749039,79.55742887249737
11,2.279758095772684,59.571262712238216,1.7717352545299068,73.23498419388831
12,2.2836604041701407,55.16226228345342,1.7089053544405264,75.34246575342466
13,2.2991244480072743,53.307441390862984,1.7010601071839087,75.97471022128556
14,2.2034070773872303,61.65551744989988,1.7008708862409199,76.39620653319284
15,2.220752043969075,58.68669836861746,1.6981139566172287,75.34246575342466
16,2.190639165016345,62.04527863734911,1.6474206477749085,76.39620653319284
17,2.084346424323925,64.94084475220752,1.5858840903441949,78.81981032665965
18,2.130358091990153,64.6699469430106,1.5694315928428015,78.29293993677555
19,1.854892393597187,72.17768686759372,1.553336508407231,79.768177028451
20,1.9594395962942572,71.48800306560612,1.5518110136337602,80.71654373024236
21,1.8709888798760175,71.95239937405627,1.554783845349785,80.29504741833509
22,1.7934435402137645,71.75060810762294,1.5300662271340855,80.18967334035827
23,1.8371159128834922,71.19084475220752,1.502125345994851,80.50579557428873
24,1.8262110159802343,70.83149046056411,1.4990338244101522,80.82191780821918
25,1.75849064756602,73.22257848146583,1.4943249527094111,81.5595363540569
26,1.7154533670196734,72.37533171036664,1.473554945846252,81.34878819810326
27,1.648685358823995,76.03936312378956,1.474425369117986,80.927291886196
28,1.7939271503757583,71.25304066633977,1.4582676326010073,81.77028451001054
29,1.693912941947756,71.80451125457508,1.457382519704901,81.77028451001054
30,1.688734621429946,76.22595090625667,1.4578658603642085,81.87565858798736
31,2.007386591940215,66.14882794548484,1.5817786127297468,78.71443624868283
32,1.9064798189874381,69.40927686611144,1.593199796998212,78.08219178082192
33,1.8873086204956016,66.54135336996127,1.5968559348545537,78.81981032665965
34,1.8716890320005153,70.71815567657727,1.573940759087011,78.81981032665965
35,2.001652410630338,62.41983634884618,1.5624591874624076,79.66280295047419
36,1.855464307184433,72.23850064317719,1.5764156366424642,78.81981032665965
37,1.8730400513911594,74.31584475220752,1.6045255010321469,78.81981032665965
38,1.7834650731997685,68.53024106065766,1.5810926194185955,79.45205479452055
39,1.8874958869810947,70.78864442200219,1.5837133659326617,78.29293993677555
40,1.8672000078972777,71.81695046945781,1.5572158242678869,80.18967334035827
