epoch,train_loss,train_acc,val_loss,val_acc
1,4.523085897744723,2.8361344537815127,4.049622617104533,10.853530031612223
2,3.857379481223889,15.04174038542419,3.2592107707004527,27.713382507903056
3,3.344618855791758,25.58187747602703,2.8878927366499907,38.35616438356164
4,3.0072885295933256,35.603715175340156,2.635065960306262,46.048472075869334
5,2.747695772826907,41.82054401045086,2.4594280538870485,50.26343519494204
6,2.533846061063221,49.899104366783334,2.401276068893449,53.213909378292946
7,2.3786829312642417,54.04826403064888,2.3106077337918216,55.84826132771338
8,2.231799795756384,58.76686198771501,2.273925973944468,55.95363540569021
9,2.1139597467440074,61.663810249136276,2.210797516890145,59.536354056902
10,2.0377750882989334,65.53516144311729,2.152393634502704,60.59009483667018
11,1.9116166912048702,70.0492038887088,2.1437220814607416,61.116965226554264
12,1.8724714367757203,71.58198803813518,2.124117030735639,62.17070600632244
13,1.7725731579525512,74.16657449417755,2.105743765956609,63.751317175974705
14,1.7371059081614095,75.38285051874753,2.0648524557702532,63.64594309799789
15,1.6875959696662912,77.07319769338399,2.093675267960174,63.224446786090624
16,1.6891369572112997,77.12433656323857,2.0532064846117204,64.59430979978926
17,1.6597258613043624,78.0531291160263,2.0142893724622417,65.12118018967334
18,1.576035249594486,81.6687859286781,2.0492407947747298,65.33192834562698
19,1.5660885851687907,81.75586020846326,2.0213284876876685,65.85879873551106
20,1.527294004513184,82.32529853372013,2.059508417127507,65.96417281348789
21,1.4957928278072392,83.8484077774176,2.048211999763553,66.59641728134879
22,1.500273143821083,83.78759400183414,2.023681525309797,67.8609062170706
23,1.4609125795100517,85.4682662707417,1.9817545205448903,67.12328767123287
24,1.456387586524521,84.69703667905151,1.9575297480765081,67.75553213909379
25,1.4127046117355386,86.45649046056411,2.00870348341975,67.54478398314015
26,1.3944251976465518,87.1212958968988,2.040856367921176,65.12118018967334
27,1.3870849516394896,87.17519904385094,2.023462586835011,65.85879873551106
28,1.3670867040380346,88.27814022032153,2.010603525364738,66.49104320337197
29,1.3372336131938989,88.70660105472854,1.9499784596225107,68.17702845100105
30,1.292618178033389,90.12605042016807,1.9388729757202439,68.59852476290833
31,1.2979077174572449,90.18686419575154,1.9189306471194558,68.80927291886196
32,1.2763870821011711,90.54621848739495,1.9094486487803646,68.38777660695469
33,1.2792679717575295,90.2048319327731,1.9178243258730503,69.44151738672286
34,1.262738648956158,91.28980537222213,1.9141592764628323,69.23076923076923
35,1.25341547050652,91.38655462184875,1.913381896355632,69.12539515279241
36,1.250375577363729,91.23728436381877,1.9164287765108998,68.4931506849315
37,1.2647748667574996,91.21102385961709,1.9081023951601805,69.0200210748156
38,1.2372901138737895,91.64777752531677,1.92357091883588,69.12539515279241
39,1.2550851286007325,90.59597521870076,1.9024304569835282,68.91464699683878
40,1.2606351307729486,90.63329276718011,1.9077718218963189,69.44151738672286
41,1.2418677254627817,91.60354928409352,1.9072760027000097,69.96838777660696
42,1.2227005942222786,92.26973685897698,1.9003849652594837,69.33614330874605
43,1.2228212567029106,91.892414830312,1.9011865855519463,70.07376185458376
44,1.2404549601835066,91.55241041423893,1.9116194755686848,69.33614330874605
45,1.2258234712603222,91.90208980015346,1.9013662438749388,69.96838777660696
46,1.2573275103399404,91.32435870771648,1.8955600952574525,69.44151738672286
47,1.2286609050627597,92.05135999407086,1.9079496972302115,69.23076923076923
48,1.2375563671152268,91.3077731092437,1.9021551892930766,69.75763962065332
49,1.2261258777422397,91.81501545625575,1.9036663440306396,69.33614330874605
50,1.2204765343697488,92.51437416397224,1.9047386629940712,69.54689146469968
51,1.239893124257466,91.41143298750164,1.9048285001949716,69.75763962065332
52,1.2233645392657897,91.87582929595177,1.9010844725577674,69.86301369863014
53,1.2350069541704984,91.53444274132993,1.899511936215882,69.23076923076923
